,1900
僵尸类别,篮
到达率,36.67%
到达数,1833378
总数,5000000
时刻min,1600
时刻max,1900
,
累积概率,
1873,0.3225034000
1874,0.3241362000
1875,0.3258154000
1876,0.3274750000
1877,0.3291108000
1878,0.3307860000
1879,0.3324148000
1880,0.3340692000
1881,0.3357296000
1882,0.3373876000
1883,0.3390354000
1884,0.3406592000
1885,0.3422568000
1886,0.3439208000
1887,0.3455746000
1888,0.3472358000
1889,0.3488550000
1890,0.3504762000
1891,0.3520848000
1892,0.3537030000
1893,0.3553276000
1894,0.3569668000
1895,0.3586034000
1896,0.3602108000
1897,0.3618128000
1898,0.3634206000
1899,0.3650492000
1900,0.3666756000
