,2000
僵尸类别,豚
到达率,52.90%
到达数,2645018
总数,5000000
时刻min,1674
时刻max,2000
,
累积概率,
1947,0.3601042000
1948,0.3631776000
1949,0.3662196000
1950,0.3693208000
1951,0.3723772000
1952,0.3754816000
1953,0.3785614000
1954,0.3816532000
1955,0.3847930000
1956,0.3878662000
1957,0.3909946000
1958,0.3940936000
1959,0.3972106000
1960,0.4003294000
1961,0.4034496000
1962,0.4065682000
1963,0.4097146000
1964,0.4128282000
1965,0.4159538000
1966,0.4190574000
1967,0.4221816000
1968,0.4253182000
1969,0.4284790000
1970,0.4316206000
1971,0.4347904000
1972,0.4379716000
1973,0.4411458000
1974,0.4442718000
1975,0.4474308000
1976,0.4505940000
1977,0.4537176000
1978,0.4568988000
1979,0.4600510000
1980,0.4632042000
1981,0.4663506000
1982,0.4695030000
1983,0.4726742000
1984,0.4758114000
1985,0.4789642000
1986,0.4821326000
1987,0.4852630000
1988,0.4883724000
1989,0.4915146000
1990,0.4946598000
1991,0.4978060000
1992,0.5009004000
1993,0.5040174000
1994,0.5071232000
1995,0.5102166000
1996,0.5133564000
1997,0.5165058000
1998,0.5196220000
1999,0.5227684000
2000,0.5290036000
